row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260428_CVOL_Group_01_11A.mzML Peak area,20260428_CVOL_Group_01_11B.mzML Peak area,20260428_CVOL_Group_01_11C.mzML Peak area,20260428_CVOL_Group_01_11D.mzML Peak area,20260428_CVOL_Group_01_4A.mzML Peak area,20260428_CVOL_Group_01_4B.mzML Peak area,20260428_CVOL_Group_01_4C.mzML Peak area,20260428_CVOL_Group_01_4D.mzML Peak area,20260428_CVOL_Group_01_8A.mzML Peak area,20260428_CVOL_Group_01_8B.mzML Peak area,20260428_CVOL_Group_01_8C.mzML Peak area,20260428_CVOL_Group_01_8D.mzML Peak area,20260428_CVOL_Group_01_QC_01.mzML Peak area,20260428_CVOL_Group_01_QC_02.mzML Peak area,20260428_CVOL_Group_01_QC_03.mzML Peak area,20260428_CVOL_Group_01_QC_04.mzML Peak area,20260428_CVOL_Group_01_QC_05.mzML Peak area,20260428_CVOL_Group_01_QC_06.mzML Peak area,20260428_CVOL_Group_01_WT_A.mzML Peak area,20260428_CVOL_Group_01_WT_B.mzML Peak area,20260428_CVOL_Group_01_WT_C.mzML Peak area,20260428_CVOL_Group_01_WT_D.mzML Peak area,20260428_CVOL_Group_01_blank.mzML Peak area,Unnamed: 36
562,477.2596527255748,3.3187175,height,,,,,,,,,,,0.0,0.0,0.0,0.0,919437.4,691163.6,704940.1,888614.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220508.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
563,214.1549722436607,3.3187635,height,,,,,,,,,,,500987.12,0.0,0.0,295460.5,0.0,0.0,0.0,0.0,263030.2,0.0,267237.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276616.53,0.0,0.0,304301.56,0.0,
564,359.2903392868895,3.3417828,height,,,,,,,,,,,0.0,0.0,0.0,0.0,1191928.0,1049210.1,1409599.9,1194786.8,0.0,0.0,0.0,0.0,273181.7,294781.84,304626.6,288592.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
565,333.1290750085872,3.3351212,height,,,,,,,,,,,0.0,0.0,0.0,0.0,551246.4,461606.8,422611.16,476889.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
566,275.23295018246205,3.3440952,height,,,,,,,,,,,0.0,0.0,0.0,0.0,373489.25,0.0,406885.06,385539.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
567,300.19179600402333,3.3666236,height,,,,,,,,,,,0.0,0.0,0.0,0.0,412174.66,324898.12,474509.03,360080.28,0.0,235638.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
568,213.17103839849213,3.368667,height,,,,,,,,,,,354279.78,0.0,0.0,245571.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272957.34,0.0,
569,120.10207765024364,3.371884,height,,,,,,,,,,,1067045.2,531198.9,626608.4,605356.75,0.0,0.0,0.0,0.0,550775.2,478165.47,562720.5,545620.5,278298.84,286007.28,283458.9,293767.2,284287.3,297743.12,582627.2,595877.6,552407.5,584170.0,0.0,
570,314.0915881289095,3.387841,height,,,,,,,,,,,1887084.2,1831402.1,2174174.5,1705343.6,327355.25,0.0,268334.1,0.0,2244291.2,1180168.8,2110408.2,2256530.2,1473616.5,1487573.2,1453716.8,1487565.1,1063414.6,1215161.9,2004705.8,1794537.2,2249501.0,2723204.0,0.0,
571,155.11788388184746,3.389265,height,,,,,,,,,,,0.0,0.0,0.0,0.0,407818.72,0.0,365497.1,282395.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
572,134.11762357152531,3.3963385,height,,,,,,,,,,,8206295.0,4830599.0,11746010.0,15780561.0,10517387.0,14819212.0,14290395.0,11432785.0,10636399.0,12796221.0,13185309.0,12182127.0,8198364.0,9020544.0,7590973.5,7765687.5,7264297.0,8073992.5,9573114.0,3888077.0,5727588.5,13022776.0,3490838.8,
573,301.17906627082715,3.4169066,height,,,,,,,,,,,394224.38,0.0,473153.84,594602.06,323695.2,561951.75,325866.2,531906.1,431710.44,345761.1,372953.4,481646.3,0.0,0.0,0.0,0.0,294747.78,311000.75,358089.22,0.0,262311.8,485881.53,0.0,
574,130.09760445468774,3.4243164,height,,,,,,,,,,,0.0,0.0,0.0,0.0,464664.8,351631.34,433194.06,359259.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234516.45,278612.03,311994.3,0.0,
575,520.3554109928897,3.4460702,height,,,,,,,,,,,393133.97,360586.75,328481.5,341369.88,352307.94,329911.5,338776.9,373764.25,290611.88,283005.75,349387.25,319761.88,336164.4,366377.34,373697.5,335577.7,323920.62,343742.25,408528.62,420315.25,403751.0,346500.84,475939.34,
576,213.126800748184,3.4491372,height,,,,,,,,,,,1258832.4,963184.75,1183084.6,1021982.56,858006.44,895242.94,747171.25,1168940.8,961045.75,676435.1,771830.75,983651.6,654880.4,673272.3,686607.4,688032.8,1068044.6,1126933.9,1019256.94,1307640.1,1157811.0,1002384.8,742029.06,
577,256.13080928342845,3.4549742,height,,,,,,,,,,,392230.97,0.0,399275.53,482788.72,353708.7,430801.84,628212.56,478965.44,320321.5,513856.12,359919.44,464482.25,309664.9,271927.56,266110.72,255522.64,0.0,0.0,367833.8,0.0,0.0,459618.78,0.0,
578,302.20721930118304,3.4589164,height,,,,,,,,,,,0.0,0.0,0.0,0.0,395506.53,318540.16,346082.56,313144.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
579,154.06111359023484,3.5412178,height,,,,,,,,,,,433623.3,522277.56,492895.8,394874.12,762789.25,572211.06,785146.06,641715.0,399454.88,526497.4,364454.25,512049.12,371151.25,380666.88,344580.34,341989.53,330720.22,301110.0,393390.44,395399.7,401613.47,449585.9,0.0,
580,415.2115136969304,3.5783782,height,,,,,,,,,,,798426.3,633706.7,1282314.6,1643589.0,1167109.2,1255472.2,1094280.4,1392693.2,1666091.2,843777.75,931821.1,453587.03,1249458.0,1318686.0,1273658.0,1395403.4,1341033.4,1385456.5,1265986.8,738899.4,1257042.4,996604.4,328466.97,
581,432.2381495207097,3.5844212,height,,,,,,,,,,,385603.75,320490.22,630177.75,793403.3,586343.94,577086.5,543885.94,689081.6,809208.94,426803.7,459215.6,0.0,617925.3,683949.9,612857.6,655569.1,697024.3,693256.0,600581.5,355347.38,677582.94,511697.28,0.0,
582,268.10402009846285,3.5371232,height,,,,,,,,,,,0.0,268155.28,243856.05,0.0,0.0,0.0,0.0,0.0,0.0,583356.8,0.0,291997.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
583,473.264750196619,3.5895298,height,,,,,,,,,,,286451.0,0.0,341539.12,444244.12,390662.1,369354.03,395117.72,439495.72,446504.9,246366.16,258092.03,0.0,442072.4,431686.7,441530.6,421424.6,0.0,374522.5,452866.53,0.0,410477.84,302972.34,0.0,
584,126.06631874359206,3.6072466,height,,,,,,,,,,,277910.5,315982.2,272841.5,258722.08,467931.88,316171.53,474656.47,408980.53,243274.67,303044.53,0.0,298711.97,0.0,224524.88,0.0,0.0,0.0,0.0,0.0,241842.95,0.0,253500.69,0.0,
585,415.2115126658138,3.6595592,height,,,,,,,,,,,801832.7,677145.3,1238498.5,1541871.1,1231918.9,1167621.0,1088696.1,1341134.4,1538411.9,874074.1,886753.06,443528.4,1336733.8,1345741.0,1226556.8,1301245.6,1268984.6,1379712.0,1250394.8,699563.75,1196844.1,966438.7,326568.7,
586,432.2381575317096,3.67381,height,,,,,,,,,,,391831.22,326422.84,628594.2,778102.2,635530.44,590721.75,565700.4,667435.0,790353.4,409727.06,444819.03,0.0,650620.56,681343.75,611735.56,651895.1,647771.25,678926.0,619834.3,350881.06,630198.2,471302.38,0.0,
587,127.12310245119475,3.71694,height,,,,,,,,,,,391688.94,398843.03,423470.6,398713.97,0.0,0.0,0.0,0.0,374421.12,450726.25,358915.25,515466.78,0.0,0.0,0.0,0.0,287816.84,262528.38,347326.56,342887.22,365932.06,397452.06,0.0,
588,187.1191004909452,3.7356248,height,,,,,,,,,,,0.0,0.0,0.0,0.0,427573.66,356880.34,418352.4,369593.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
589,137.04579968071852,3.7384636,height,,,,,,,,,,,973892.56,820241.4,951776.2,806636.2,558445.0,452794.78,657587.2,572877.44,489324.84,1499793.9,632548.0,982678.7,498186.12,551789.0,486360.6,504299.66,544272.5,519082.34,372398.06,522201.62,749479.94,918811.6,0.0,
590,144.0767869211056,3.7411675,height,,,,,,,,,,,1128092.4,476040.53,566305.5,522811.78,0.0,0.0,0.0,0.0,0.0,0.0,457092.6,483081.44,234575.94,286364.12,248395.73,267763.5,216007.5,0.0,0.0,0.0,0.0,0.0,0.0,
591,154.06111252603517,3.751268,height,,,,,,,,,,,401634.7,484901.22,470896.66,404768.03,762871.56,560854.1,758277.7,676630.6,389044.6,426468.03,371749.56,496504.4,371445.7,359028.56,375317.9,387474.34,335482.34,332368.2,405761.84,426273.06,445629.34,450702.88,0.0,
592,284.2331491874145,3.7553892,height,,,,,,,,,,,0.0,0.0,0.0,0.0,488233.66,228590.84,280773.12,328764.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
593,235.118913075352,3.7659774,height,,,,,,,,,,,456711.38,617951.8,625040.0,286328.12,416550.22,301217.0,466921.78,529906.4,0.0,697574.8,391204.4,421712.28,342050.75,365239.16,349035.1,368949.25,307912.44,327555.53,402118.78,427357.25,607990.44,650370.3,0.0,
594,127.12310217501526,3.724218,height,,,,,,,,,,,401131.6,397155.6,432146.38,432602.03,0.0,0.0,0.0,0.0,382507.16,443765.84,370278.38,515406.0,0.0,0.0,0.0,0.0,287816.84,262528.38,362218.25,325334.6,376569.2,410971.84,0.0,
595,156.08804711853887,3.7883408,height,,,,,,,,,,,0.0,306915.97,381999.16,0.0,0.0,0.0,0.0,0.0,270345.25,306594.16,0.0,798556.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
596,182.0672604770786,3.8118637,height,,,,,,,,,,,578476.9,1193447.4,683399.4,647280.1,281374.94,254944.4,329663.12,243661.62,299200.25,1414301.1,687379.4,806369.56,378768.9,378624.56,351574.4,346689.44,319275.06,326948.25,333620.28,361645.75,395440.03,410961.72,0.0,
597,183.11280686304363,3.8098207,height,,,,,,,,,,,0.0,0.0,0.0,0.0,639292.6,483092.88,761117.8,529166.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
598,240.09545262146847,3.816534,height,,,,,,,,,,,316160.84,526960.6,279986.88,241577.03,0.0,0.0,0.0,0.0,0.0,1250370.6,434580.0,591561.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
599,201.0870133634111,3.8176785,height,,,,,,,,,,,295942.06,433330.2,234194.56,0.0,0.0,0.0,0.0,0.0,0.0,899168.8,330218.3,471118.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
600,218.11358826125124,3.8189144,height,,,,,,,,,,,377552.2,496453.5,267943.7,0.0,0.0,0.0,0.0,0.0,0.0,1052053.9,412437.12,570380.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
601,256.06937161746635,3.8206859,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376302.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
602,286.1758669145403,3.818903,height,,,,,,,,,,,0.0,0.0,0.0,0.0,505913.47,356241.16,613058.5,387633.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
603,270.0832947582926,3.8323598,height,,,,,,,,,,,0.0,0.0,0.0,0.0,636540.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
604,155.05395523963827,3.824358,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728580.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267056.38,0.0,261784.62,0.0,0.0,
605,466.2565520452167,3.8688297,height,,,,,,,,,,,0.0,0.0,0.0,0.0,359138.66,0.0,412513.28,356932.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
606,266.0884077092643,3.8726256,height,,,,,,,,,,,715345.8,675501.4,698386.9,652845.94,1213126.8,1066146.9,1467172.0,1152575.4,672441.0,811884.8,720281.25,883413.25,673874.8,638234.94,694026.1,670716.1,598297.3,560686.56,549701.25,507999.62,651239.4,758995.56,0.0,
607,120.10207999539584,3.874811,height,,,,,,,,,,,594507.6,433162.03,466360.8,600986.1,472582.2,576326.1,709179.3,523192.5,505714.06,685558.4,569850.8,513478.8,333025.78,323912.84,357883.3,341516.7,349064.72,350558.97,0.0,0.0,0.0,509106.34,0.0,
608,285.102460415993,3.8812385,height,,,,,,,,,,,499017.38,456784.16,459517.94,428803.06,784808.0,645579.1,916834.8,782888.56,493344.8,528207.94,487991.0,611507.4,453888.12,436227.5,469902.1,446480.7,394018.56,382911.34,348047.94,345446.78,434160.44,541629.75,0.0,
609,284.09889026860355,3.8818529,height,,,,,,,,,,,4501260.0,4282331.5,4245336.5,4013029.5,7366950.5,6087403.0,8622415.0,7087514.0,4152222.0,4839203.5,4445720.0,5249849.5,4246580.0,3955572.0,4249913.5,4113974.8,3604903.2,3623000.0,3218288.2,3123612.8,4126228.5,4802775.5,0.0,
610,451.1606777491133,3.8913834,height,,,,,,,,,,,738823.9,637848.56,699087.06,612535.2,1051925.5,905138.7,890345.1,1120236.5,638537.75,622094.5,537273.6,891563.9,395892.8,367272.16,409400.56,403727.28,542969.3,637918.6,498656.25,514929.66,612359.3,699377.3,0.0,
611,142.09751849011465,3.89879,height,,,,,,,,,,,645561.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
612,155.11788429811298,3.9036477,height,,,,,,,,,,,0.0,0.0,0.0,0.0,524815.75,412579.22,567391.7,474539.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
613,415.211512997552,3.8474863,height,,,,,,,,,,,673539.25,579169.6,1165340.2,0.0,1218312.0,1079814.9,940674.6,1133266.0,1512505.0,791796.3,792694.94,412222.97,1101739.8,1161829.2,1163061.5,1214305.6,1109421.8,1242349.6,1194549.8,652896.56,1091496.6,951607.6,293696.53,
614,178.07231047185567,3.9396446,height,,,,,,,,,,,0.0,0.0,0.0,0.0,342926.34,246937.88,303248.3,329573.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
615,395.15945725422273,3.971945,height,,,,,,,,,,,0.0,0.0,0.0,0.0,396282.34,621635.7,501003.1,623677.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
616,154.06111756947223,3.9722235,height,,,,,,,,,,,387084.2,489888.5,450155.0,384496.9,775934.94,585985.1,672384.44,656947.94,383075.22,409147.5,358646.75,451261.4,357763.72,354859.47,357537.97,335181.56,314858.0,334657.44,389054.16,406796.5,417530.44,487813.3,0.0,
617,455.1885633913236,3.9883049,height,,,,,,,,,,,0.0,0.0,0.0,0.0,3038522.5,6550584.0,8793933.0,6432025.0,0.0,0.0,0.0,0.0,525793.25,508030.0,462720.06,517289.97,457007.25,410972.5,0.0,0.0,0.0,0.0,0.0,
618,250.079756679184,3.9896586,height,,,,,,,,,,,0.0,0.0,0.0,0.0,492903.28,669881.25,816490.2,718230.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
619,266.05373444799324,3.9931178,height,,,,,,,,,,,0.0,0.0,0.0,0.0,290743.56,342338.6,425189.06,378994.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
620,228.09773139024173,3.9948955,height,,,,,,,,,,,288824.47,425242.66,496966.6,404296.6,5280308.5,6864412.5,9292144.0,7073999.0,321265.03,504626.12,0.0,306285.47,2028477.0,1938574.1,1793107.4,1698298.4,1561755.4,1583958.5,0.0,0.0,0.0,0.0,0.0,
621,339.1411245523875,3.9961154,height,,,,,,,,,,,839180.0,1260199.0,1317907.1,1150527.9,15323236.0,20150618.0,27359944.0,20495238.0,806003.9,1349326.0,580795.4,912660.9,5707669.5,5483622.5,5161325.5,5015734.5,4391174.0,4469146.5,0.0,302837.34,455931.28,557205.44,0.0,
622,361.1230260440487,3.9977698,height,,,,,,,,,,,0.0,0.0,0.0,0.0,322637.25,274885.38,454229.38,328014.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
623,224.0966860568824,4.0062056,height,,,,,,,,,,,810191.3,958603.5,984792.94,807234.6,1288039.5,1020054.1,1234730.5,1102910.8,746658.06,846745.0,722972.6,842275.75,775367.6,769566.44,718016.6,690968.8,632472.56,748669.44,717615.56,887716.7,767021.7,846552.2,0.0,
624,223.0938419921131,4.0059633,height,,,,,,,,,,,8127268.0,10105049.0,10136780.0,8590727.0,14221203.0,10664989.0,13169148.0,12256713.0,7551610.0,9346042.0,7821588.0,9265719.0,8140859.0,8541247.0,7896659.5,7301909.5,6353454.5,7727090.5,7766042.5,9678044.0,7956897.0,9194569.0,0.0,
625,134.03255007376976,4.005845,height,,,,,,,,,,,422540.78,501337.22,512325.56,463815.12,553862.75,465909.88,530711.56,514589.1,444481.75,429253.47,392028.1,450105.03,420287.6,416915.8,403943.12,404743.56,376140.7,450368.53,401386.2,498246.22,456831.2,395501.56,0.0,
626,279.1121896607327,4.016695,height,,,,,,,,,,,608853.25,598632.8,690864.7,625242.94,524396.9,525367.75,361621.38,543568.6,628285.6,522857.16,512525.78,632178.0,390543.34,372332.0,388129.1,390531.62,513017.75,701404.75,611470.7,715954.1,635482.5,589750.8,0.0,
627,276.1078419132112,4.0271797,height,,,,,,,,,,,0.0,0.0,224903.19,0.0,224836.73,0.0,265396.06,0.0,596838.44,0.0,0.0,294416.56,0.0,0.0,0.0,0.0,0.0,0.0,304390.22,287977.9,425700.3,587191.25,0.0,
628,128.11832596582718,4.048975,height,,,,,,,,,,,0.0,0.0,0.0,0.0,506438.22,379738.97,444006.53,425028.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
629,127.07280851723,4.0620046,height,,,,,,,,,,,0.0,302821.34,0.0,0.0,988279.75,0.0,0.0,0.0,0.0,298629.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
630,295.1798209393701,4.059957,height,,,,,,,,,,,0.0,0.0,0.0,0.0,310744.84,292996.56,0.0,370238.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
631,145.1335156094989,4.072086,height,,,,,,,,,,,0.0,0.0,0.0,0.0,820942.4,942014.7,833560.2,1391966.1,0.0,1327670.4,506509.38,584483.6,323277.34,277186.66,291195.34,299773.03,284743.03,283872.16,0.0,0.0,0.0,0.0,0.0,
632,132.1131966918123,4.098173,height,,,,,,,,,,,640123.75,814604.25,724962.94,738182.1,0.0,0.0,0.0,0.0,547221.4,882462.9,1152305.0,872928.2,376915.34,346311.53,370983.94,376224.97,362152.47,398903.38,0.0,419859.62,396443.72,460053.1,0.0,
633,258.2176257608209,4.1041346,height,,,,,,,,,,,0.0,0.0,0.0,0.0,1038659.9,393482.53,310463.7,440047.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
634,255.091003412626,4.1217628,height,,,,,,,,,,,1888785.4,1397258.9,1863064.6,1440307.4,0.0,0.0,0.0,0.0,2869550.0,808570.56,1580541.8,1781746.1,1052116.4,1044669.2,1029631.5,996466.94,786383.75,787196.94,1602224.0,1124387.8,1847722.8,1780386.2,0.0,
635,235.11891614274748,4.1421976,height,,,,,,,,,,,0.0,252713.69,235716.34,0.0,2444457.2,2010926.8,3297219.0,2543896.5,0.0,332597.72,0.0,0.0,500390.16,539725.1,543992.1,515142.47,377600.9,379739.25,0.0,0.0,251174.4,230925.7,0.0,
636,162.11246661770232,4.1458073,height,,,,,,,,,,,327435.1,389050.06,372372.0,266766.3,0.0,0.0,0.0,0.0,215307.72,1739289.1,393951.5,406595.38,245395.64,244113.42,266468.38,267231.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
637,218.04579857399668,4.150866,height,,,,,,,,,,,0.0,389814.3,334973.0,344903.62,288289.44,229556.08,284887.66,236480.11,3029972.0,731194.06,833823.44,1244790.2,555314.0,560675.75,611660.2,536429.2,507812.47,552938.44,0.0,0.0,0.0,0.0,1457331.4,
638,234.019693483715,4.1543493,height,,,,,,,,,,,0.0,269380.47,0.0,0.0,250604.66,0.0,268020.22,0.0,3526563.0,566471.44,650549.4,1031707.1,417255.22,437693.1,457326.97,417767.22,393641.12,365540.47,0.0,0.0,0.0,0.0,1021834.0,
639,467.1498300772952,4.160876,height,,,,,,,,,,,0.0,279574.94,0.0,0.0,372246.2,273480.62,424114.16,304956.25,399836.7,0.0,0.0,350011.12,0.0,0.0,0.0,0.0,0.0,0.0,268827.28,222022.0,319226.38,574771.44,0.0,
640,240.1011904423932,4.1538014,height,,,,,,,,,,,0.0,284008.16,0.0,0.0,295808.0,0.0,333195.53,255960.7,2716022.0,573730.25,539107.0,934852.3,385611.97,392128.25,463232.38,424004.25,360428.44,332994.38,0.0,0.0,0.0,0.0,889900.94,
641,196.06386547611467,4.1532454,height,,,,,,,,,,,882983.94,2228869.8,1899701.1,1771113.8,2387132.0,1732110.2,2352532.0,1904327.4,26148260.0,4152030.2,4488603.0,8137870.0,2972409.0,2950958.5,3184158.8,2962595.5,2891295.8,3027272.5,311200.84,0.0,685748.75,904902.9,7738683.5,
642,303.1060138804893,4.152284,height,,,,,,,,,,,264999.28,347310.44,0.0,0.0,940152.75,794362.56,934857.06,854380.75,0.0,354840.62,0.0,340293.3,358248.6,349478.62,0.0,305390.03,280422.38,0.0,0.0,0.0,233080.08,327917.28,0.0,
643,325.08788692302693,4.1544366,height,,,,,,,,,,,951285.4,1179884.6,1092308.5,985652.25,2466627.0,1905285.4,2397497.8,2128895.8,416932.5,1164388.9,832373.8,1137547.0,1187951.2,1157052.0,1239299.0,1132748.8,972115.56,939408.3,834582.5,1012881.3,836747.4,1012192.8,0.0,
644,627.1872670660641,4.1547666,height,,,,,,,,,,,1121135.0,1856433.5,1472485.0,1031037.25,8124615.5,5105429.5,8028017.5,6760944.0,532727.75,1363033.1,834492.0,1633901.9,1348566.2,1415536.2,1770865.5,1427933.8,1171067.0,1111275.6,722086.06,1103960.2,922381.1,1439118.0,0.0,
645,174.03863382571043,4.155303,height,,,,,,,,,,,3099602.5,3495146.0,3385261.5,3326775.8,4822960.0,4166067.5,4430436.0,4107348.5,1590671.6,3502644.0,2943792.5,3174099.0,3829145.2,3603547.5,3890941.8,3593537.8,3158685.0,3080793.8,2991697.0,3309569.8,2940573.5,3294609.8,0.0,
646,152.056715325082,4.1554604,height,,,,,,,,,,,23184798.0,25533238.0,24014566.0,23293958.0,51096690.0,39563876.0,50197040.0,45625910.0,20041768.0,24631610.0,20473820.0,25361052.0,27154216.0,25451368.0,26171638.0,25535528.0,23347432.0,23416368.0,20669574.0,23366556.0,20641856.0,24340888.0,0.0,
647,135.03019520763152,4.1559987,height,,,,,,,,,,,517808.78,558290.94,542867.56,519696.6,1310177.6,908503.4,1273435.2,1178383.5,475692.4,541716.56,478103.3,585180.9,632208.94,594697.56,594467.4,616262.75,511751.84,539360.75,447678.4,503376.56,479580.25,505687.75,0.0,
648,190.0126142470901,4.156348,height,,,,,,,,,,,1636643.2,1931053.2,1725071.8,1715804.9,2466521.2,2180027.2,2360384.5,2304916.8,945720.56,2063136.1,1602857.9,1767615.1,2016900.2,1987059.0,2183431.8,1976421.8,1728724.5,1614226.5,1531808.6,1685269.0,1516059.8,1824906.2,0.0,
649,153.05395928809983,4.1559873,height,,,,,,,,,,,398130.44,447871.9,465014.66,430176.78,924577.3,676599.06,882208.1,806628.56,371587.97,441657.97,369444.72,462135.72,460903.53,458264.78,476748.38,447037.25,391171.53,420579.44,348597.38,405432.66,370357.62,405503.72,0.0,
650,153.05973155618645,4.1563025,height,,,,,,,,,,,1267449.0,1384370.5,1320902.1,1282972.6,2907947.5,2133922.8,2750566.8,2524235.8,1109227.0,1425054.0,1190452.6,1386609.5,1467232.5,1394965.9,1421708.8,1402289.9,1246449.8,1308546.2,1115781.0,1274142.0,1134947.4,1324340.2,0.0,
651,347.1132212182847,4.154645,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1781118.5,0.0,0.0,511473.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
652,369.0951817441058,4.154645,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,957862.3,0.0,0.0,464797.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
653,391.1204130980234,4.160228,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650510.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
654,413.102339174189,4.160228,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1615516.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
655,511.15724004242605,4.160228,height,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1217655.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
656,327.15827907984163,4.1586804,height,,,,,,,,,,,0.0,0.0,0.0,0.0,491453.7,311508.16,633941.94,409262.0,1171712.4,580685.8,447124.62,793214.06,353371.4,337321.25,378871.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
657,276.1078185642337,4.162583,height,,,,,,,,,,,815727.06,1084476.1,992432.9,801961.6,1547146.5,976765.6,1782044.8,1363870.6,2504813.5,798537.25,938586.0,1486305.0,987423.0,832734.7,894739.0,891107.75,690078.44,773304.6,1311876.5,1185080.5,1453311.0,2420980.2,0.0,
