row ID,row m/z,row retention time,intensity_measure,ion_mobility,ion_mobility_unit,ccs,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,20260424_CVOL_Group_01_11A.mzML Peak area,20260424_CVOL_Group_01_11B.mzML Peak area,20260424_CVOL_Group_01_11C.mzML Peak area,20260424_CVOL_Group_01_11D.mzML Peak area,20260424_CVOL_Group_01_4A.mzML Peak area,20260424_CVOL_Group_01_4B.mzML Peak area,20260424_CVOL_Group_01_4C.mzML Peak area,20260424_CVOL_Group_01_4D.mzML Peak area,20260424_CVOL_Group_01_8A.mzML Peak area,20260424_CVOL_Group_01_8B.mzML Peak area,20260424_CVOL_Group_01_8C.mzML Peak area,20260424_CVOL_Group_01_8D.mzML Peak area,20260424_CVOL_Group_01_QC_01.mzML Peak area,20260424_CVOL_Group_01_QC_02.mzML Peak area,20260424_CVOL_Group_01_QC_03.mzML Peak area,20260424_CVOL_Group_01_QC_04.mzML Peak area,20260424_CVOL_Group_01_QC_05.mzML Peak area,20260424_CVOL_Group_01_QC_06.mzML Peak area,20260424_CVOL_Group_01_WT_A.mzML Peak area,20260424_CVOL_Group_01_WT_B.mzML Peak area,20260424_CVOL_Group_01_WT_C.mzML Peak area,20260424_CVOL_Group_01_WT_D.mzML Peak area,20260424_CVOL_Group_01_blank.mzML Peak area,20260424_CVOL_bk_mapp_01.mzML Peak area,Unnamed: 37
650,320.25588476211334,6.8166585,height,,,,,,,,,,,225660.47,0.0,135741.17,242995.69,180856.08,212230.55,0.0,234623.88,0.0,0.0,343248.16,0.0,0.0,0.0,0.0,161099.03,231122.25,302997.9,133899.72,362141.6,0.0,176365.77,0.0,0.0,
651,280.263479224281,6.81771,height,,,,,,,,,,,495307.8,173133.89,293628.7,581079.94,514488.38,494089.38,241282.38,511007.62,206793.33,227808.52,878503.2,121851.21,406920.2,350406.6,380343.88,418465.2,545125.5,693905.9,351486.1,813218.5,271883.53,443016.75,227434.4,0.0,
652,270.2427602355088,6.867061,height,,,,,,,,,,,339316.66,0.0,208559.61,433295.94,460083.7,368431.88,189593.52,420832.34,158016.97,143046.4,713563.2,0.0,335894.53,291714.34,285540.12,287021.34,467384.12,511180.66,274834.88,611199.1,171408.16,392356.56,126026.28,0.0,
653,252.23219135446655,6.8777027,height,,,,,,,,,,,235919.25,0.0,145022.44,349939.72,353251.5,281174.7,143637.42,296344.75,0.0,0.0,580915.6,0.0,264917.34,223343.62,232204.42,261064.66,362348.66,390938.12,209881.03,458254.88,0.0,298694.3,0.0,0.0,
654,292.22468385805183,6.868029,height,,,,,,,,,,,356549.56,0.0,230190.02,494022.78,506317.1,411157.2,191571.81,508600.28,182710.67,152104.31,740747.25,0.0,331024.0,270273.53,297650.22,303281.78,462226.53,585149.25,284674.66,667438.0,193575.67,431865.8,0.0,0.0,
655,316.22461937445735,6.8837504,height,,,,,,,,,,,269217.16,125941.305,232896.66,276034.03,179416.81,248460.38,155150.48,241513.52,134864.02,159783.73,211457.73,114442.11,228956.2,192437.03,216238.22,237767.47,273525.78,332649.72,225354.56,541925.75,179218.1,182728.3,128975.75,0.0,
656,294.24273173305073,6.882709,height,,,,,,,,,,,472613.34,225875.67,405141.75,495026.5,283866.3,406365.7,274714.22,406362.53,217673.78,269174.9,393125.6,186545.67,406265.03,360134.72,388363.5,430455.7,489333.88,545565.2,371772.53,943759.5,286503.25,315230.28,225440.9,0.0,
657,297.08241915283327,6.8824773,height,,,,,,,,,,,0.0,123887.11,129077.92,0.0,117715.26,142780.56,147977.7,131850.48,134519.83,0.0,120059.0,141997.5,209452.47,186472.81,185543.92,166472.1,0.0,0.0,0.0,0.0,0.0,139291.19,192142.12,229485.7,
658,296.25835892265474,6.8707757,height,,,,,,,,,,,355221.7,175936.97,350621.62,298826.94,241817.67,188293.52,0.0,220921.02,190459.06,164220.45,370796.47,179164.86,254357.67,234305.16,265603.47,255053.27,301690.06,380083.75,250990.25,678337.5,292583.5,0.0,344372.56,0.0,
659,415.21149383449085,6.8744245,height,,,,,,,,,,,199918.6,126837.94,465274.0,355094.53,267742.56,202449.69,180452.14,341145.44,299940.6,238385.42,207300.12,0.0,244914.83,250301.98,272355.38,223208.81,371720.22,357797.16,186872.1,246599.11,213687.48,171765.95,0.0,0.0,
660,316.32089897908486,6.9085712,height,,,,,,,,,,,133341.33,123367.74,155343.27,523853.03,185190.1,312442.44,266695.5,204333.27,160012.77,296537.6,329529.97,404060.12,184951.84,165596.83,184501.77,165635.78,204185.69,236410.7,211022.1,0.0,0.0,269055.28,145603.88,525107.6,
661,310.23749268360854,6.934843,height,,,,,,,,,,,0.0,0.0,0.0,0.0,262446.47,0.0,0.0,0.0,0.0,0.0,384622.25,0.0,0.0,0.0,0.0,0.0,125245.62,186050.03,0.0,0.0,0.0,0.0,0.0,0.0,
662,270.24276443049683,6.878293,height,,,,,,,,,,,339029.2,0.0,208559.61,462950.12,504343.5,385298.22,189593.52,475622.22,158016.97,143046.4,384496.75,0.0,351314.75,308939.7,301100.16,314318.47,467384.12,291375.16,286804.0,288193.5,171408.16,406938.22,126026.28,0.0,
663,292.22492970331314,6.9107447,height,,,,,,,,,,,352735.4,0.0,230190.02,365496.53,445659.22,315914.38,203685.52,339029.28,182710.67,152104.31,703572.75,0.0,245329.95,237169.03,318617.06,334855.28,310960.53,475169.38,246521.62,466835.56,193575.67,442622.1,0.0,0.0,
664,452.2772546773495,6.949969,height,,,,,,,,,,,0.0,0.0,0.0,0.0,5841337.5,4983078.5,4953124.0,4474967.0,0.0,0.0,0.0,0.0,1155537.4,1257588.4,1187088.4,1361793.9,1428153.9,1943836.6,0.0,0.0,0.0,0.0,0.0,0.0,
665,147.04405125038554,6.9537196,height,,,,,,,,,,,371704.03,377354.84,408533.6,432711.94,379836.56,391896.6,427795.44,321120.3,399522.3,397430.62,404167.28,411102.88,412467.7,446102.6,432280.25,428004.53,442911.56,383592.56,393407.66,374696.38,345970.7,419269.47,423055.2,393356.3,
666,221.11723277543297,6.954304,height,,,,,,,,,,,594501.25,614284.6,637484.0,613611.94,602421.0,667615.94,584915.1,549767.94,642407.7,631737.3,615723.6,684286.56,657270.7,679607.8,667470.6,665524.6,620520.94,626278.4,616512.0,569662.1,553157.56,657109.4,684882.44,610960.56,
667,334.2350730386691,7.0008445,height,,,,,,,,,,,207960.55,0.0,0.0,257621.72,405919.84,283932.25,0.0,305529.34,0.0,0.0,662792.25,0.0,227744.36,185911.45,194756.92,227643.84,313555.7,428346.16,177608.02,452643.3,0.0,301226.66,0.0,0.0,
668,296.25835969923486,6.9762893,height,,,,,,,,,,,284926.75,0.0,222222.06,237266.83,0.0,0.0,0.0,224427.88,157524.36,125927.74,215029.33,147968.08,204841.86,189946.14,190948.81,205195.7,289335.4,380965.1,198891.6,533021.94,188511.62,0.0,265150.78,0.0,
669,343.33183166571195,6.986306,height,,,,,,,,,,,714004.4,245766.9,411445.16,847289.06,2327283.0,1525518.4,1262178.2,1787356.6,317168.84,321557.1,1379091.6,211917.2,595661.25,477294.22,543699.75,610596.5,919520.2,1152259.9,527004.5,1183283.8,370560.25,702907.75,211325.77,0.0,
670,263.2369875948153,6.986966,height,,,,,,,,,,,599066.56,221289.2,328873.3,715761.3,823359.1,653924.06,300052.94,631243.75,244699.33,308044.53,1294320.0,180811.56,542237.06,450744.22,497210.94,540716.94,746402.2,835073.6,460933.62,1052318.8,358065.62,615918.06,203308.86,0.0,
671,280.2635084821557,6.986966,height,,,,,,,,,,,5825119.5,1997056.2,3163232.2,7165611.0,7728326.0,6259680.0,2976877.8,6205740.5,2570211.5,2752113.5,12736756.0,1693568.6,5320555.0,4276679.5,4856057.5,5201193.0,7273488.5,8397086.0,4371919.0,10119014.0,2922174.8,5994962.0,2087045.8,0.0,
672,181.15870013803183,6.987112,height,,,,,,,,,,,926047.06,885388.6,887858.7,927278.5,931448.75,937813.4,898248.94,843895.25,928113.3,918889.5,972114.9,935063.9,945385.4,853829.4,918942.56,954688.8,983639.06,887175.5,905898.3,833267.94,882438.75,954673.7,947516.8,827764.4,
673,320.2559033459651,6.987164,height,,,,,,,,,,,2493176.5,835386.3,1416570.5,3168509.5,3267563.5,2687931.5,1176575.4,2767329.8,1125085.1,1123272.9,5155327.5,763047.94,2046572.0,1572811.8,1893355.1,2053254.9,3170210.5,3624859.8,1836909.4,4413995.5,1275453.8,2560680.5,788839.6,0.0,
674,245.22633832226964,6.9874454,height,,,,,,,,,,,155719.03,0.0,0.0,0.0,213278.86,171169.36,0.0,169142.78,0.0,0.0,289158.88,0.0,142756.38,0.0,0.0,134424.14,181639.34,240461.44,0.0,280863.9,0.0,157760.23,0.0,0.0,
675,336.22978852141847,6.9884267,height,,,,,,,,,,,189216.94,0.0,0.0,274790.44,244734.58,204384.62,0.0,221178.16,0.0,0.0,327947.5,0.0,0.0,0.0,0.0,0.0,256553.94,295108.44,126876.57,310642.84,0.0,183132.55,0.0,0.0,
676,293.1746587237781,7.0202794,height,,,,,,,,,,,280894.22,243376.72,247992.7,217472.11,230865.19,266627.3,241285.03,256925.97,255555.4,218167.19,238588.73,247799.5,269199.25,245208.47,219795.36,244271.52,227939.17,248289.36,270023.62,231325.56,223824.53,254969.72,246621.69,256405.27,
677,334.23508185863034,7.02298,height,,,,,,,,,,,207960.55,0.0,0.0,331346.72,441801.72,283932.25,0.0,305529.34,0.0,0.0,662774.75,0.0,227744.36,0.0,0.0,212759.19,313555.7,377939.06,177608.02,359502.56,0.0,282924.3,0.0,0.0,
678,189.12736272826623,7.0533442,height,,,,,,,,,,,689882.5,774246.94,715120.1,782736.44,748271.6,707430.25,773165.2,732953.2,722925.25,748021.56,771675.6,749741.2,802447.94,779027.75,753949.75,764000.94,736333.0,783772.06,805932.75,746801.5,804008.7,751872.75,810765.75,811281.25,
679,294.2427494453604,7.064968,height,,,,,,,,,,,402468.12,207753.08,345653.38,444286.38,303771.8,311970.72,222560.4,357149.88,203461.34,221499.72,450467.53,200413.8,356099.06,281526.06,304433.38,343483.1,422291.34,558409.25,286532.22,771671.3,259527.95,227303.27,230194.55,0.0,
680,316.2246104969398,7.0698376,height,,,,,,,,,,,235595.28,0.0,220995.36,240070.27,0.0,188969.47,0.0,178212.73,0.0,130775.77,147075.2,0.0,180486.83,138718.03,159791.42,186587.72,272158.56,339396.1,138635.52,444591.44,165714.38,0.0,124916.27,0.0,
681,299.3056186655534,7.071077,height,,,,,,,,,,,409806.4,387345.1,384394.47,414979.88,327358.3,425799.8,393135.22,367260.66,339712.03,399541.66,361451.8,411022.1,408040.47,387880.8,435685.53,437329.56,437034.34,414439.34,347939.9,368006.8,369549.06,361049.9,401530.25,443197.7,
682,200.2010197896562,7.1004148,height,,,,,,,,,,,457686.25,462995.7,567776.25,515859.62,438258.22,482530.7,434981.72,472490.84,452538.06,468537.53,486437.62,479519.16,512970.34,445265.62,422860.2,489420.4,547284.1,573309.6,436951.62,805878.5,522067.34,398268.06,542029.3,321081.06,
683,334.23508734773924,7.050813,height,,,,,,,,,,,207960.55,0.0,0.0,331346.72,500714.62,240382.0,0.0,303795.4,0.0,0.0,466762.88,0.0,227744.36,183848.81,172431.83,227643.84,289608.78,428346.16,171388.67,452643.3,0.0,301226.66,0.0,0.0,
684,263.236993228459,7.146596,height,,,,,,,,,,,487672.3,147723.64,221711.27,541767.44,656243.25,494208.9,245940.02,512756.4,239285.34,293355.56,982156.0,205489.53,500371.16,357558.53,410199.12,409775.16,580336.25,746640.9,351698.97,756949.44,217261.89,493129.8,309755.97,0.0,
685,343.3318263660888,7.1391563,height,,,,,,,,,,,499854.88,153504.27,230981.12,556189.75,645462.56,504951.5,239359.58,536819.3,169755.69,225449.92,908626.25,368611.72,403217.5,337424.47,331136.47,385478.7,581127.9,797929.5,343535.38,824852.9,225187.23,458456.2,450628.78,0.0,
686,280.26352538546666,7.132053,height,,,,,,,,,,,4521644.0,1439269.5,2188817.0,5280095.5,6208493.0,4782980.0,2319718.2,4894729.5,1539568.4,2001595.1,9276516.0,1138023.0,4625201.5,3436594.5,3793053.5,3912023.5,5618912.0,7008403.0,3437023.5,7388738.0,2240935.0,4578984.0,1289271.4,0.0,
687,320.25590961237367,7.132053,height,,,,,,,,,,,1937430.6,601884.9,975497.06,2237490.2,2545555.2,2104525.8,900110.6,2161902.2,692603.75,873072.3,3697929.2,507688.06,1789402.5,1278081.1,1447141.9,1513544.5,2518781.2,3024959.0,1497104.8,3182125.0,1000340.06,1908605.9,468164.7,0.0,
688,327.33685164995,7.1559405,height,,,,,,,,,,,0.0,0.0,0.0,0.0,1760555.5,839805.94,1328062.0,1216092.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163923.56,197270.08,0.0,0.0,0.0,0.0,0.0,0.0,
689,243.13555699803717,7.158649,height,,,,,,,,,,,266255.78,263604.78,224096.55,245276.69,249211.44,239986.72,276887.7,261068.17,260861.14,240247.4,255603.23,238614.45,216733.33,252882.66,254009.17,248543.17,261622.86,264016.34,306638.22,216579.86,273141.28,254650.0,206589.08,212511.17,
690,296.2583749307736,7.183733,height,,,,,,,,,,,620376.56,314696.78,587896.7,786228.4,666334.5,614439.7,343052.84,667628.44,323594.94,342940.03,890331.25,296591.34,586668.06,501995.5,510544.53,536796.3,679798.4,939832.44,492649.28,1258607.0,458598.6,511184.28,473241.53,0.0,
691,318.24029357689943,7.1886077,height,,,,,,,,,,,347954.8,182573.98,353217.8,423570.34,327561.5,353764.97,184535.88,375608.62,196961.55,258222.25,459781.06,187343.53,286217.28,263381.28,270270.66,270908.94,372176.06,538111.44,279352.2,770597.25,252670.12,263109.3,254326.47,0.0,
692,371.3268523176458,7.1890693,height,,,,,,,,,,,0.0,0.0,0.0,0.0,1206100.6,810060.06,705186.44,1021578.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143722.3,205441.39,0.0,0.0,0.0,0.0,0.0,0.0,
693,316.22466909156867,7.1924653,height,,,,,,,,,,,148386.11,0.0,154115.22,168091.73,0.0,0.0,0.0,145153.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163701.17,242163.25,0.0,357594.5,0.0,0.0,0.0,0.0,
694,294.2427466627238,7.194549,height,,,,,,,,,,,229323.33,145366.3,239184.77,282538.34,153914.25,220123.45,180778.81,251535.48,119598.18,151789.89,219858.67,0.0,228725.84,168383.2,180958.95,189648.36,244598.97,361953.88,234148.62,533154.2,186622.11,160278.98,135286.53,0.0,
695,343.3318337467016,7.2212334,height,,,,,,,,,,,969570.9,446608.9,642186.5,1139966.5,905698.25,822664.75,463826.7,977237.6,422997.0,427893.2,1419043.4,337326.16,740978.3,658029.75,630431.1,764312.75,1040799.0,1338055.6,682503.1,1986528.2,582649.1,832083.25,409477.12,0.0,
696,280.26352792680905,7.221622,height,,,,,,,,,,,5329604.5,2500030.0,3566196.0,6346785.0,5285821.5,4791962.5,2725666.2,5445034.0,2402795.0,2660821.8,8547605.0,1876445.2,4814438.5,4068035.2,4206138.0,4604417.0,5899031.0,7164294.5,3940939.5,10257025.0,3311573.8,4835841.0,2629749.5,0.0,
697,263.23699518656014,7.2241635,height,,,,,,,,,,,545249.1,276767.97,363904.4,659016.56,559231.56,496540.44,286179.03,575389.3,246852.69,298049.8,877970.4,199138.92,514336.66,418828.53,441555.6,504509.28,647841.4,766257.06,404270.88,1070546.8,360370.94,527782.3,309755.97,0.0,
698,267.1719834648081,7.239777,height,,,,,,,,,,,292857.16,238157.42,243116.6,296340.2,276988.1,230395.97,256220.88,0.0,286049.75,247780.34,274284.12,291582.72,279893.9,264112.56,286889.38,277416.47,282420.66,326000.66,234256.44,302915.9,223027.0,233906.27,258196.44,251689.33,
699,320.255908743553,7.244907,height,,,,,,,,,,,1957704.2,900233.06,1434204.2,2308664.0,2235600.8,1701689.0,943061.4,2028482.1,1076343.6,1048437.5,3216028.8,845933.4,1527740.1,1325898.4,1370688.5,1580478.9,2188795.8,2826374.0,1400335.1,4034139.2,1195217.5,1738241.5,889403.7,0.0,
700,330.3365244350205,7.271383,height,,,,,,,,,,,3817516.8,2837593.8,2999982.8,3350901.2,2538970.5,2618007.0,3208826.5,3566220.2,2717544.5,3495859.0,2595408.0,3413842.8,3192286.8,2602217.5,2993384.0,2882558.8,2968950.8,3495490.2,3092544.8,3260371.8,3066186.5,3330413.0,2736856.8,3146343.2,
701,331.339865846617,7.270655,height,,,,,,,,,,,830523.8,624678.75,631440.94,792898.3,554667.25,606623.3,690230.2,747259.44,553632.7,802628.94,571661.1,808624.6,661661.7,686844.75,740104.3,651876.6,715854.5,796627.6,680706.9,755557.9,709095.5,764451.9,612453.06,718767.1,
702,296.25838898306193,7.285304,height,,,,,,,,,,,1001642.3,343668.78,597308.9,1430807.6,1232257.1,977309.9,2505196.0,1055651.9,333168.88,429630.56,1734519.2,938004.56,886783.7,760806.44,678026.7,788741.44,1130236.1,1248045.9,835718.94,1743613.2,510128.9,927324.6,371805.25,0.0,
703,341.3162109905804,7.3233814,height,,,,,,,,,,,192492.47,259840.36,392878.22,271380.06,196057.23,923058.44,398253.53,198643.25,222866.69,270753.72,263501.12,181038.5,854817.1,642326.5,764603.1,795839.56,1060765.0,1403131.2,657546.2,342957.0,310662.3,878462.56,193080.2,0.0,
704,318.240320749079,7.293659,height,,,,,,,,,,,584094.2,186407.03,352181.25,832695.5,680744.56,588274.6,271815.8,3243728.5,195966.8,241536.06,912280.75,512054.97,459328.38,411600.75,2320022.8,429746.1,649209.4,3900668.0,459531.2,1053666.6,318124.06,536772.94,611090.6,0.0,
705,191.08554924065305,7.2941813,height,,,,,,,,,,,376497.03,416421.66,401892.9,435743.34,458610.5,420413.0,405065.75,425738.28,387815.53,389651.66,404525.03,405579.38,437578.72,451138.25,417012.38,389701.62,410537.5,450880.12,455612.75,404408.56,385415.34,444427.62,437862.53,431637.12,
706,374.36287926307415,7.2969317,height,,,,,,,,,,,287278.3,224312.98,222974.12,273969.8,223717.16,248422.05,278161.12,296152.53,197407.98,246420.03,186017.89,281068.1,267960.3,225551.12,252385.5,198690.31,236405.0,258348.69,226407.31,245256.73,219760.08,281184.72,231185.89,246318.75,
707,267.1954406011626,7.30397,height,,,,,,,,,,,218756.94,264407.97,259569.34,231066.22,280574.16,279133.78,255419.19,254774.98,229112.55,276780.34,244680.95,234366.81,266953.7,234941.88,221725.77,227392.95,266775.22,233510.94,231864.55,251113.66,220635.11,250184.81,240400.56,256804.78,
708,286.3104171089996,7.30781,height,,,,,,,,,,,402932.75,468633.53,461663.75,449485.56,499908.12,482335.34,477077.47,478275.44,462817.7,518305.47,462907.78,447728.2,478169.0,447646.3,397957.34,445182.03,476067.56,455235.44,417646.44,445715.5,425367.8,522490.03,500287.34,457697.06,
709,267.1720056584763,7.2816463,height,,,,,,,,,,,292857.16,227835.73,269970.9,226895.11,227453.53,199013.61,260666.69,232214.02,286049.75,248903.62,274284.12,220958.11,299539.53,311530.62,314668.47,315905.53,282420.66,365050.34,254590.03,323347.72,258225.94,255280.2,246158.33,261156.3,
710,279.2319246285764,7.337693,height,,,,,,,,,,,335476.78,0.0,181019.88,441996.3,600095.4,372232.9,188824.38,377975.25,0.0,143056.23,848969.8,0.0,335163.0,306392.72,316462.8,312498.8,412844.25,495020.75,263418.62,571577.5,124892.305,367075.47,0.0,0.0,
711,296.2584014292205,7.338984,height,,,,,,,,,,,4098180.2,1348286.9,2299734.2,6175323.5,7824453.5,4859885.5,2335878.5,5319102.0,1233642.4,1657145.9,12389998.0,902444.1,4872355.0,4028302.2,4205228.5,4503964.0,5749493.5,7009664.5,3369456.2,8047736.0,1727341.5,4957300.5,1222510.5,0.0,
712,318.24029121238505,7.338984,height,,,,,,,,,,,2160596.0,676102.94,1184166.4,3148677.0,4081582.2,2585442.2,1189980.0,2801943.8,651977.0,862484.2,6169283.0,492000.38,2288237.5,1905408.9,2048329.1,2236758.2,2989605.2,3741141.8,1850054.5,4240067.5,930583.2,2531768.8,607312.3,0.0,
713,341.31620704625743,7.338984,height,,,,,,,,,,,749910.44,259840.36,395927.8,1068026.6,1293715.0,803750.2,391447.2,916282.25,213519.94,267245.6,2117927.0,173095.1,784946.9,647140.3,662787.4,782364.9,1013443.1,1283260.5,657546.2,1550411.2,300637.06,833112.75,193080.2,0.0,
714,334.2141320697203,7.3395934,height,,,,,,,,,,,227841.77,0.0,0.0,328913.84,333805.1,265877.16,0.0,310077.6,0.0,0.0,495010.62,0.0,189557.03,145470.27,191330.45,174817.86,266200.53,362237.34,176093.73,395770.72,0.0,220930.8,0.0,0.0,
715,280.26352740657927,7.36664,height,,,,,,,,,,,1139524.2,509260.75,696108.25,1530027.8,1739533.9,1324649.2,627239.1,1497016.2,497531.44,598673.3,2685129.8,354858.12,1240294.0,1073152.8,1181617.0,1115530.6,1583322.0,1895518.0,1001166.2,2446047.0,714461.1,1212573.6,368423.66,0.0,
716,245.17471107165488,7.41518,height,,,,,,,,,,,220851.55,201591.97,213781.66,217366.88,192639.11,227357.6,203106.06,198038.33,223922.86,204241.22,244921.89,200188.05,232343.69,212793.84,256777.78,211925.95,232454.0,213092.95,217862.7,203284.17,211884.08,233252.61,204449.47,208856.9,
717,267.1567164908881,7.4136453,height,,,,,,,,,,,259582.08,231810.98,261744.52,270847.75,221392.44,269235.44,240467.53,256934.8,266463.8,238755.22,237738.73,239217.42,232786.08,236947.5,276741.6,223720.28,265355.75,245005.14,262064.5,216743.78,277545.7,252055.47,235905.36,236852.19,
718,203.14309121257767,7.4172854,height,,,,,,,,,,,615383.06,557150.25,585111.56,622873.2,611001.06,616526.94,611698.9,584371.4,603326.0,577500.1,583494.4,602866.9,588203.75,645041.9,610568.1,558652.1,570586.0,645509.0,636324.4,601531.8,664308.0,600979.75,583556.6,614105.0,
719,226.21652618212548,7.435591,height,,,,,,,,,,,948803.8,780240.7,1267948.6,955788.3,473965.03,670671.1,622417.06,721655.8,813187.0,784229.8,604093.8,901668.94,986041.75,792985.94,726245.0,817347.56,1075427.6,1426053.5,716344.44,2286695.8,1004968.4,406606.56,1046673.3,0.0,
720,466.2929857214257,7.4369073,height,,,,,,,,,,,0.0,0.0,0.0,0.0,450992.62,530949.56,397332.34,445111.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239329.06,0.0,0.0,0.0,0.0,0.0,0.0,
721,243.13556437084316,7.449057,height,,,,,,,,,,,1095605.2,1193347.4,1175058.6,1103015.1,1020054.4,1257115.2,1206649.5,1134963.8,1170077.0,1130261.5,1107263.8,1132536.9,1259471.9,1327636.4,1168830.5,1244849.6,1151472.0,1211048.5,1204813.4,1109671.4,1076977.9,1150811.2,1191619.6,1443633.2,
722,266.2114906846188,7.4494386,height,,,,,,,,,,,135140.9,171119.69,0.0,143554.06,154065.86,176633.22,161423.97,150609.44,148374.14,156742.77,0.0,160893.78,168496.23,194152.86,187938.7,179735.2,142109.9,160003.27,163248.12,149714.0,153110.7,164026.4,194995.39,225576.9,
723,296.25842005795874,7.4976473,height,,,,,,,,,,,6148189.5,2247241.8,3912404.8,10303647.0,11321186.0,6885984.0,3966429.2,9397394.0,2247951.0,1524343.0,15304938.0,874560.9,6206877.5,5615607.5,5104978.0,5738942.5,6995128.0,9513502.0,5880590.5,7328855.0,3408406.0,7273315.5,1906204.2,0.0,
724,211.16933080861503,7.484171,height,,,,,,,,,,,1883782.4,1854118.4,1791210.0,2022907.2,1723220.8,1833974.1,1710957.5,1952868.9,1774348.8,1658985.0,1883962.1,1803348.2,1789384.0,1840993.2,1726864.0,1858388.6,1855011.4,1842160.2,1776354.1,1756275.1,1884712.5,1911249.4,1877829.2,1794063.2,
725,311.25793830163906,7.4861727,height,,,,,,,,,,,0.0,0.0,0.0,0.0,447612.62,434682.66,393463.66,402619.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139405.61,207206.0,220946.64,0.0,0.0,0.0,0.0,0.0,0.0,
726,296.25841748379395,7.5023413,height,,,,,,,,,,,5588318.0,2179517.2,3777071.2,9991758.0,10362103.0,6238090.0,3822270.5,8117098.5,2184748.5,2590371.0,14769896.0,1658906.4,5789043.0,4903832.0,4905991.0,4951478.5,6684055.5,8673937.0,5114846.0,11844091.0,3223106.0,7054889.5,1866072.0,0.0,
727,318.24029051703894,7.5023413,height,,,,,,,,,,,3460056.8,1358351.6,2302814.2,6016774.0,6159931.5,3708808.5,2186222.8,5161259.0,1368683.1,1584030.8,8745889.0,1029810.6,3241188.0,2675009.5,2753807.5,2810749.2,4021057.2,5335615.5,3201145.0,6949824.0,1974681.1,4189882.8,1075299.1,0.0,
728,341.31621137543823,7.5023413,height,,,,,,,,,,,1656826.0,587591.7,1072646.5,2705709.8,2657217.0,1697685.6,1021084.4,2351995.5,630527.6,737189.1,3741566.0,514052.53,1438957.5,1245274.5,1292619.6,1346007.0,1804311.1,2523690.8,1407915.5,3269207.8,879351.25,1910286.4,477789.38,0.0,
729,334.2141424506415,7.503969,height,,,,,,,,,,,295249.56,0.0,212472.08,514443.12,499088.22,309699.88,178331.73,440895.94,0.0,0.0,627144.6,0.0,235799.81,218221.36,226993.0,242633.14,354567.94,472039.8,314373.53,580989.56,177589.98,342427.12,0.0,0.0,
730,279.23190199273864,7.5032687,height,,,,,,,,,,,461442.8,219531.36,330681.72,827574.44,859630.4,522544.47,343209.25,710761.25,196823.47,230815.44,1322289.0,147214.39,510689.9,420679.47,418064.62,413680.47,568249.94,747786.4,459692.7,1012888.56,322609.8,580570.75,170541.44,0.0,
731,195.17439732551304,7.5284534,height,,,,,,,,,,,473744.12,435672.84,449773.0,469176.9,454400.03,467283.94,431097.5,492439.44,431244.38,466113.22,457330.03,463892.34,480589.06,438846.75,409824.4,473335.9,449135.56,420636.44,484215.6,440621.7,457912.03,446567.4,462732.66,442919.16,
732,282.2790925118752,7.58147,height,,,,,,,,,,,277598.22,182177.39,228098.78,354184.0,354188.03,302914.6,165329.4,323995.1,168056.11,203685.44,467717.75,180214.34,239104.73,230122.3,210707.92,215057.95,299893.9,350890.97,220306.47,512610.4,213323.03,256593.52,190700.7,0.0,
